509,-26.23,-2.5
510,-26.33,-2.5
511,-26.53,-2.5
512,-26.38,-2.5
513,-26.18,-2.5
514,-26.43,-2.5
515,-26.48,-2.5
516,-26.28,-2.5
517,-26.13,-2.5
518,-26.48,-2.5
519,-26.38,-2.5
520,-26.18,-2.5
521,-26.18,2.5
522,-25.69,2.5
523,-23.81,2.5
524,-21.93,2.5
525,-20.15,2.5
526,-18.77,2.5
527,-17.14,2.5
528,-15.36,2.5
529,-13.73,2.5
530,-12.15,2.5
531,-10.62,2.5
532,-9.14,2.5
533,-7.76,2.5
534,-6.27,2.5
535,-4.84,2.5
536,-3.46,2.5
537,-1.93,2.5
538,-0.35,2.5
539,0.49,2.5
540,1.04,2.5
541,1.58,2.5
542,2.07,2.5
543,2.52,2.5
544,2.77,2.5
545,3.06,2.5
546,3.36,2.5
547,3.85,2.5
548,4.3,2.5
549,4.59,2.5
550,5.04,2.5
551,5.48,2.5
552,5.78,2.5
553,6.17,2.5
554,6.57,2.5
555,6.87,2.5
556,7.31,2.5
557,7.46,2.5
558,7.71,2.5
559,7.85,2.5
560,8,2.5
561,8.25,2.5
562,8.5,2.5
563,8.84,2.5
564,9.19,2.5
565,9.53,2.5
566,9.93,2.5
567,10.27,2.5
568,10.57,2.5
569,10.77,2.5
570,10.92,2.5
571,11.06,2.5
572,11.21,2.5
573,11.51,2.5
574,11.85,2.5
575,12.15,2.5
576,12.5,2.5
577,12.74,2.5
578,12.84,2.5
579,12.99,2.5
580,13.14,2.5
581,13.39,2.5
582,13.68,2.5
583,14.08,2.5
584,14.37,2.5
585,14.52,2.5
586,14.62,2.5
587,14.67,2.5
588,14.92,2.5
589,15.21,2.5
590,15.56,2.5
591,15.76,2.5
592,15.91,2.5
593,15.91,2.5
594,16.05,2.5
595,16.3,2.5
596,16.75,2.5
597,16.94,2.5
598,17.04,2.5
599,17.04,2.5
600,17.14,2.5
601,17.44,2.5
602,17.78,2.5
603,17.98,2.5
604,17.98,2.5
605,17.98,2.5
606,18.18,2.5
607,18.52,2.5
608,18.87,2.5
609,18.92,2.5
610,18.87,2.5
611,19.02,2.5
612,19.31,2.5
613,19.61,2.5
614,19.76,2.5
615,19.66,2.5
616,19.76,2.5
617,20.05,2.5
618,20.45,2.5
619,20.5,2.5
620,20.5,2.5
621,20.55,2.5
622,20.89,2.5
623,21.14,2.5
624,21.19,2.5
625,21.04,2.5
626,21.24,2.5
627,21.64,2.5
628,21.68,2.5
629,21.64,2.5
630,21.54,2.5
631,21.68,2.5
632,22.03,2.5
633,21.98,2.5
634,21.88,2.5
635,21.83,2.5
636,22.18,2.5
637,22.33,2.5
638,22.18,2.5
639,22.13,2.5
640,22.28,2.5
641,22.57,2.5
642,22.57,2.5
643,22.38,2.5
644,22.43,2.5
645,22.67,2.5
646,22.82,2.5
647,22.62,2.5
648,22.57,2.5
649,22.87,2.5
650,23.02,2.5
651,22.92,2.5
652,22.77,2.5
653,22.87,2.5
654,23.17,2.5
655,23.22,2.5
656,22.92,2.5
657,23.02,2.5
658,23.27,2.5
659,23.41,2.5
660,23.17,2.5
661,23.12,2.5
662,23.41,2.5
663,23.51,2.5
664,23.36,2.5
665,23.27,2.5
666,23.51,2.5
667,23.61,2.5
668,23.51,2.5
669,23.36,2.5
670,23.51,2.5
671,23.86,2.5
672,23.76,2.5
673,23.51,2.5
674,23.61,2.5
675,23.91,2.5
676,23.81,2.5
677,23.66,2.5
678,23.66,2.5
679,24.01,2.5
680,24.01,2.5
681,23.81,2.5
682,23.81,2.5
683,24.06,2.5
684,24.2,2.5
685,23.91,2.5
686,23.91,2.5
687,24.15,2.5
688,24.35,2.5
689,24.06,2.5
690,24.01,2.5
691,24.25,2.5
692,24.45,2.5
693,24.3,2.5
694,24.15,2.5
695,24.4,2.5
696,24.65,2.5
697,24.55,2.5
698,24.3,2.5
699,24.5,2.5
700,24.85,2.5
701,24.65,2.5
702,24.4,2.5
703,24.7,2.5
704,24.95,2.5
705,24.8,2.5
706,24.55,2.5
707,24.8,2.5
708,25.04,2.5
709,24.8,2.5
710,24.7,2.5
711,24.85,2.5
712,25.14,2.5
713,24.9,2.5
714,24.8,2.5
715,24.99,2.5
716,25.24,2.5
717,24.99,2.5
718,24.85,2.5
719,25.09,2.5
720,25.29,2.5
721,25.04,2.5
722,24.95,2.5
723,25.24,2.5
724,25.29,2.5
725,25.19,2.5
726,25.04,2.5
727,25.34,2.5
728,25.44,2.5
729,25.19,2.5
730,25.09,2.5
731,25.44,2.5
732,25.54,2.5
733,25.14,2.5
734,25.24,2.5
735,25.49,2.5
736,25.44,2.5
737,25.24,2.5
738,25.24,2.5
739,25.54,2.5
740,25.49,2.5
741,25.29,2.5
742,25.34,2.5
743,25.64,2.5
744,25.59,2.5
745,25.34,2.5
746,25.49,2.5
747,25.74,2.5
748,25.64,2.5
749,25.49,2.5
750,25.59,2.5
751,25.83,2.5
752,25.64,2.5
753,25.49,2.5
754,25.78,2.5
755,25.88,2.5
